Date,Institutional Net,Retail Net
2014-11-18,407120,55334
2014-11-25,407357,56955
2014-12-02,404786,55607
2014-12-09,419555,55441
2014-12-16,311992,46813
2014-12-23,336159,49644
2014-12-30,343093,49505
2015-01-06,360608,55555
2015-01-13,371568,57374
2015-01-20,398215,55467
2015-01-27,399237,59518
2015-02-03,409490,56655
2015-02-10,396922,50810
2015-02-17,391236,52060
2015-02-24,385706,49225
2015-03-03,392266,52258
2015-03-10,435194,52407
2015-03-17,393179,53915
2015-03-24,410802,50892
2015-03-31,418037,47909
2015-04-07,402180,44747
2015-04-14,408254,44953
2015-04-21,410789,43580
2015-04-28,406185,42926
2015-05-05,399138,37784
2015-05-12,395789,38192
2015-05-19,389822,40095
2015-05-26,387706,36703
2015-06-02,378932,41624
2015-06-09,383897,38741
2015-06-16,267431,33614
2015-06-23,277560,32603
2015-06-30,280561,34721
2015-07-07,288724,42212
2015-07-14,294084,36143
2015-07-21,301164,40139
2015-07-28,290098,36911
2015-08-04,297265,38629
2015-08-11,293961,37113
2015-08-18,288479,29594
2015-08-25,287170,25073
2015-09-01,289070,20486
2015-09-08,307472,27204
2015-09-15,247950,18208
2015-09-22,251924,21081
2015-09-29,260789,24406
2015-10-06,272196,19697
2015-10-13,278588,16439
2015-10-20,280842,16763
2015-10-27,310213,28516
2015-11-03,332579,34610
2015-11-10,342973,41616
2015-11-17,357903,39975
2015-11-24,368330,40438
2015-12-01,383665,41677
2015-12-08,394543,24777
2015-12-15,333542,25350
2015-12-22,336024,21024
2015-12-29,333524,19872
2016-01-05,340248,18729
2016-01-12,335408,15300
2016-01-12,24836,-10850
2016-01-19,330913,10452
2016-01-19,24796,-11733
2016-01-26,330781,15603
2016-01-26,24521,-12056
2016-02-02,307927,24924
2016-02-02,20668,-7965
2016-02-09,326621,10710
2016-02-09,20075,-7184
2016-02-16,316027,5559
2016-02-16,20218,-7003
2016-02-23,19786,-7195
2016-02-23,315058,6670
2016-03-01,313659,17957
2016-03-01,19334,-7273
2016-03-08,329056,18092
2016-03-08,22834,-6985
2016-03-15,232052,10258
2016-03-22,232976,6971
2016-03-22,17916,-5907
2016-03-29,236364,3540
2016-03-29,17825,-6331
2016-04-05,240519,6250
2016-04-05,19438,-6700
2016-04-12,244319,3752
2016-04-12,19658,-7510
2016-04-19,19232,-7293
2016-04-19,244352,5023
2016-04-26,19365,-6453
2016-04-26,241128,5059
2016-05-03,247427,3939
2016-05-03,18342,-6692
2016-05-10,243701,7612
2016-05-10,18521,-6103
2016-05-17,247836,11529
2016-05-17,17934,-5909
2016-05-24,256287,10606
2016-05-31,257960,13060
2016-05-31,18512,-5071
2016-06-07,292518,12426
2016-06-07,23132,-6094
2016-06-14,220892,14216
2016-06-21,228761,12052
2016-06-21,17254,-5452
2016-06-28,19293,-6314
2016-06-28,227693,14719
2016-07-05,250638,18423
2016-07-05,20315,-6042
2016-07-12,262737,20489
2016-07-12,21034,-6563
2016-07-19,277327,24364
2016-07-19,20722,-7195
2016-07-26,20725,-7777
2016-07-26,290842,23135
2016-08-02,273984,15223
2016-08-02,22323,-8127
2016-08-09,268251,21115
2016-08-09,22679,-7606
2016-08-16,262977,15897
2016-08-16,23379,-7788
2016-08-23,258670,14516
2016-08-30,22195,-6049
2016-08-30,256582,18883
2016-09-06,278661,20710
2016-09-13,287841,21748
2016-09-13,20205,-6839
2016-09-20,228827,14918
2016-09-20,17226,-6265
2016-09-27,227998,11812
2016-09-27,16882,-5770
2016-10-04,242009,15285
2016-10-04,17872,-5789
2016-10-11,264490,17276
2016-10-11,16840,-5626
2016-10-18,285002,16139
2016-10-18,17560,-6422
2016-10-25,305590,14227
